id,stage,spoke,act,text,source,workstream,psych_axis,composite_vb
1,refusal,3,departure,I keep waiting for the perfect moment to start.,core,core,fear_vs_action,[act=departure | stage=refusal | spoke=3 | source=core | workstream=core | psych_axis=fear_vs_action] :: I keep waiting for the perfect moment to start.
444,allies,6,initiation,I earn trust through deeds; respect follows reliability.,aragorn,career,image_vs_integrity,[act=initiation | stage=allies | spoke=6 | source=aragorn | workstream=career | psych_axis=image_vs_integrity] :: I earn trust through deeds; respect follows reliability.
445,allies,6,initiation,I hold the fellowship together when it starts to fracture: unity is a discipline.,aragorn,story,ego_vs_service,[act=initiation | stage=allies | spoke=6 | source=aragorn | workstream=story | psych_axis=ego_vs_service] :: I hold the fellowship together when it starts to fracture: unity is a discipline.
446,allies,6,initiation,I treat rivals with dignity; I don’t need dominance to lead.,aragorn,lmb,domination_vs_compassion,[act=initiation | stage=allies | spoke=6 | source=aragorn | workstream=lmb | psych_axis=domination_vs_compassion] :: I treat rivals with dignity; I don’t need dominance to lead.
447,approach,7,initiation,"I take the mantle reluctantly but decisively; leadership becomes chosen, not inherited.",aragorn,spiritual,control_vs_autonomy,"[act=initiation | stage=approach | spoke=7 | source=aragorn | workstream=spiritual | psych_axis=control_vs_autonomy] :: I take the mantle reluctantly but decisively; leadership becomes chosen, not inherited."
448,approach,7,initiation,"I tighten my inner standard: no reactive pride, no self-pity—only the next right move.",aragorn,lmb,ego_vs_discipline,"[act=initiation | stage=approach | spoke=7 | source=aragorn | workstream=lmb | psych_axis=ego_vs_discipline] :: I tighten my inner standard: no reactive pride, no self-pity—only the next right move."
449,approach,7,initiation,"I prepare for war by strengthening the bonds, not the image.",aragorn,career,image_vs_integrity,"[act=initiation | stage=approach | spoke=7 | source=aragorn | workstream=career | psych_axis=image_vs_integrity] :: I prepare for war by strengthening the bonds, not the image."
450,approach,7,initiation,"I keep my hands on the map: logistics, timing, and clear intent under pressure.",aragorn,career,chaos_vs_structure,"[act=initiation | stage=approach | spoke=7 | source=aragorn | workstream=career | psych_axis=chaos_vs_structure] :: I keep my hands on the map: logistics, timing, and clear intent under pressure."
451,ordeal,8,initiation,I face the fear: ‘What if I become Isildur?’ and still choose the path.,aragorn,spiritual,fear_vs_action,[act=initiation | stage=ordeal | spoke=8 | source=aragorn | workstream=spiritual | psych_axis=fear_vs_action] :: I face the fear: ‘What if I become Isildur?’ and still choose the path.
452,ordeal,8,initiation,I meet the temptation of power and refuse it; the ring is my shadow test.,aragorn,spiritual,domination_vs_compassion,[act=initiation | stage=ordeal | spoke=8 | source=aragorn | workstream=spiritual | psych_axis=domination_vs_compassion] :: I meet the temptation of power and refuse it; the ring is my shadow test.
453,ordeal,8,initiation,I risk being misunderstood and lead anyway; approval is not the mission.,aragorn,lmb,image_vs_integrity,[act=initiation | stage=ordeal | spoke=8 | source=aragorn | workstream=lmb | psych_axis=image_vs_integrity] :: I risk being misunderstood and lead anyway; approval is not the mission.
454,reward,9,initiation,I feel a clean authority: strength without cruelty.,aragorn,lmb,domination_vs_compassion,[act=initiation | stage=reward | spoke=9 | source=aragorn | workstream=lmb | psych_axis=domination_vs_compassion] :: I feel a clean authority: strength without cruelty.
455,reward,9,initiation,Hope spreads because I hold the line; steadiness becomes contagious.,aragorn,story,ego_vs_service,[act=initiation | stage=reward | spoke=9 | source=aragorn | workstream=story | psych_axis=ego_vs_service] :: Hope spreads because I hold the line; steadiness becomes contagious.
456,reward,9,initiation,"I learn that true masculinity is ordered: protect, create, serve, love.",aragorn,spiritual,ego_vs_service,"[act=initiation | stage=reward | spoke=9 | source=aragorn | workstream=spiritual | psych_axis=ego_vs_service] :: I learn that true masculinity is ordered: protect, create, serve, love."
457,return,10,return,I return to the city as the same man—just finally named.,aragorn,story,image_vs_integrity,[act=return | stage=return | spoke=10 | source=aragorn | workstream=story | psych_axis=image_vs_integrity] :: I return to the city as the same man—just finally named.
458,return,10,return,"I stop avoiding the role and start embodying it daily: small duties, kept promises.",aragorn,lmb,ego_vs_discipline,"[act=return | stage=return | spoke=10 | source=aragorn | workstream=lmb | psych_axis=ego_vs_discipline] :: I stop avoiding the role and start embodying it daily: small duties, kept promises."
459,return,10,return,"I lead in daylight with consistency; reputation becomes a byproduct, not a target.",aragorn,career,image_vs_integrity,"[act=return | stage=return | spoke=10 | source=aragorn | workstream=career | psych_axis=image_vs_integrity] :: I lead in daylight with consistency; reputation becomes a byproduct, not a target."
460,integration,11,return,"I can feel grief, tenderness, and rage without losing my center.",aragorn,lmb,numbness_vs_presence,"[act=return | stage=integration | spoke=11 | source=aragorn | workstream=lmb | psych_axis=numbness_vs_presence] :: I can feel grief, tenderness, and rage without losing my center."
461,integration,11,return,I balance solitude and brotherhood; inner mastery supports outer love.,aragorn,spiritual,certainty_vs_trust,[act=return | stage=integration | spoke=11 | source=aragorn | workstream=spiritual | psych_axis=certainty_vs_trust] :: I balance solitude and brotherhood; inner mastery supports outer love.
462,integration,11,return,I become ‘king’ without losing ‘ranger’: power stays grounded in humility.,aragorn,spiritual,domination_vs_compassion,[act=return | stage=integration | spoke=11 | source=aragorn | workstream=spiritual | psych_axis=domination_vs_compassion] :: I become ‘king’ without losing ‘ranger’: power stays grounded in humility.
463,elixir,12,return,"I leave a model: reluctant authority, fierce protection, gentle dignity.",aragorn,lmb,ego_vs_service,"[act=return | stage=elixir | spoke=12 | source=aragorn | workstream=lmb | psych_axis=ego_vs_service] :: I leave a model: reluctant authority, fierce protection, gentle dignity."
464,elixir,12,return,I pass on the creed: be worthy of the crown before you ever wear it.,aragorn,spiritual,ego_vs_discipline,[act=return | stage=elixir | spoke=12 | source=aragorn | workstream=spiritual | psych_axis=ego_vs_discipline] :: I pass on the creed: be worthy of the crown before you ever wear it.
465,elixir,12,return,I teach men to stop begging for status and start building character that others can feel.,aragorn,lmb,image_vs_integrity,[act=return | stage=elixir | spoke=12 | source=aragorn | workstream=lmb | psych_axis=image_vs_integrity] :: I teach men to stop begging for status and start building character that others can feel.
466,allies,6,initiation,I honor women without manipulation: love that wills the good of the other.,aragorn,dating,attachment_vs_love,[act=initiation | stage=allies | spoke=6 | source=aragorn | workstream=dating | psych_axis=attachment_vs_love] :: I honor women without manipulation: love that wills the good of the other.
467,tests,6,initiation,I reject lust as leadership; desire is real but it doesn’t steer the mission.,aragorn,dating,attachment_vs_love,[act=initiation | stage=tests | spoke=6 | source=aragorn | workstream=dating | psych_axis=attachment_vs_love] :: I reject lust as leadership; desire is real but it doesn’t steer the mission.
468,approach,7,initiation,I choose the long love: sacrifice now so the other can flourish.,aragorn,dating,attachment_vs_love,[act=initiation | stage=approach | spoke=7 | source=aragorn | workstream=dating | psych_axis=attachment_vs_love] :: I choose the long love: sacrifice now so the other can flourish.
469,return,10,return,"I keep romance clean—no triangulation, no ego games—only commitment and care.",aragorn,dating,attachment_vs_love,"[act=return | stage=return | spoke=10 | source=aragorn | workstream=dating | psych_axis=attachment_vs_love] :: I keep romance clean—no triangulation, no ego games—only commitment and care."
470,elixir,12,return,I leave a dating standard: strength is calm boundaries plus reverence for the feminine.,aragorn,dating,attachment_vs_love,[act=return | stage=elixir | spoke=12 | source=aragorn | workstream=dating | psych_axis=attachment_vs_love] :: I leave a dating standard: strength is calm boundaries plus reverence for the feminine.
471,refusal,3,departure,"I sense the Force, but I keep trying to control it with my mind.",star_wars,lmb,control_vs_autonomy,"[act=departure | stage=refusal | spoke=3 | source=star_wars | workstream=lmb | psych_axis=control_vs_autonomy] :: I sense the Force, but I keep trying to control it with my mind."
472,refusal,3,departure,"I want power to feel safe, and I call it ‘justice.’",star_wars,spiritual,control_vs_autonomy,"[act=departure | stage=refusal | spoke=3 | source=star_wars | workstream=spiritual | psych_axis=control_vs_autonomy] :: I want power to feel safe, and I call it ‘justice.’"
473,refusal,3,departure,I mistake emotional suppression for peace.,star_wars,lmb,numbness_vs_presence,[act=departure | stage=refusal | spoke=3 | source=star_wars | workstream=lmb | psych_axis=numbness_vs_presence] :: I mistake emotional suppression for peace.
474,refusal,3,departure,I trust the institution’s code more than the living signal in my body.,star_wars,career,structure_vs_freedom,[act=departure | stage=refusal | spoke=3 | source=star_wars | workstream=career | psych_axis=structure_vs_freedom] :: I trust the institution’s code more than the living signal in my body.
475,refusal,3,departure,I keep waiting for a master to ‘make me ready’ instead of training today.,star_wars,fitness,practice_vs_fantasy,[act=departure | stage=refusal | spoke=3 | source=star_wars | workstream=fitness | psych_axis=practice_vs_fantasy] :: I keep waiting for a master to ‘make me ready’ instead of training today.
476,call,2,departure,A mentor-frame appears: power without compassion is a trap.,star_wars,spiritual,domination_vs_compassion,[act=departure | stage=call | spoke=2 | source=star_wars | workstream=spiritual | psych_axis=domination_vs_compassion] :: A mentor-frame appears: power without compassion is a trap.
477,call,2,departure,I notice fear underneath my love: I’m terrified of losing what I can’t control.,star_wars,lmb,attachment_vs_love,[act=departure | stage=call | spoke=2 | source=star_wars | workstream=lmb | psych_axis=attachment_vs_love] :: I notice fear underneath my love: I’m terrified of losing what I can’t control.
478,call,2,departure,"The question lands: am I seeking peace, or seeking control that feels like peace?",star_wars,spiritual,control_vs_autonomy,"[act=departure | stage=call | spoke=2 | source=star_wars | workstream=spiritual | psych_axis=control_vs_autonomy] :: The question lands: am I seeking peace, or seeking control that feels like peace?"
479,call,2,departure,"I see the pattern: when I rush, I lose presence.",star_wars,lmb,numbness_vs_presence,"[act=departure | stage=call | spoke=2 | source=star_wars | workstream=lmb | psych_axis=numbness_vs_presence] :: I see the pattern: when I rush, I lose presence."
